Number of records: 236 , File size: 28376
1377241472, TWHB,        41.8924086,   12.4793473
1377241473, TWHB,        41.8923775,  12.4789628
1377241474, Emistrac,    41.8924099,   12.4784385
1377241476, Emistrac,    41.8924115,   12.4784531
1377241477, TWHB,        41.8923994,   12.4792825
1377241478, Emistrac,    41.8923916,   12.4789270
1377241479, Emistrac,    41.8924145,   12.4786627
1377241480, Emistrac,    41.8924176,   12.4784675
1377241481, TWHB,        41.8923954,   12.4803935
1377241482, Emistrac,    41.8924207,   12.4784592
1377241483, TWHB,        41.8923942,   12.4787159
1377241484, TWHB,        41.8924054,   12.4793156
1377241485, Emistrac,    41.8923995,   12.4789584
1377241486, Emistrac,    41.8924270,   12.4784419
1377241487, Emistrac,    41.8924083,   12.4789218
1377241488, Emistrac,    41.8924296,   12.4784298
1377241489, Emistrac,    41.8924333,   12.4786448
1377241490, Emistrac,    41.8924125,   12.4789410
1377241491, Emistrac,    41.8924351,   12.4784047
1377241492, TWHB,        41.8924122,   12.4803368
1377241493, Emistrac,    41.8924384,   12.4786743
1377241494, TWHB,        41.8924126,   12.4803920
1377241495, TWHB,        41.8924111,   12.4792945
1377241496, Emistrac,    41.8924490,   12.4784793
1377241497, TWHB,        41.8924219,   12.4803784
1377241498, gionax,      41.8924984,   12.4783500
1377241499, TWHB,        41.8924242,   12.4803454
1377241500, TWHB,        41.8924564,   12.4794508
1377241501, TWHB,        41.8924559,   12.4795401
1377241502, Emistrac,    41.8924438,   12.4789959
1377241503, Emistrac,    41.8924655,   12.4784156
1377241509, Emistrac,    41.8924715,   12.4783929
1377241511, TWHB,        41.8924239,   12.4792751
1377241513, Emistrac,    41.8924550,   12.4789875
1377241515, Emistrac,    41.8924764,   12.4786992
1377241518, Emistrac,    41.8924815,   12.4790420
1377241520, Emistrac,    41.8924617,   12.4787278
1377241521, Emistrac,    41.8924870,   12.4784047
1377241522, Emistrac,    41.8924918,   12.4783920
1377241523, TWHB,        41.8924688,   12.4803368
